txtid	date	year	settlement	county	from	to	soc.stat	hit
Peregr1. 165.	1723-03-22	1723			Vásárhelyi P. Mihály	Teleki Sándor	peregrinus	 de biztatt engemet a Mlgs Urnál le tetetett böltseség,  || mellyel jó rendin által látta a M. Ur, az illyen utra induloknak sok akadályokot;  || biztatt ||és bátorit amaz én nyomoruságimnak kőzepette || (midőn a vizek szinten a Lelkemig érnek  [[vala),  ||]]  a Mlgs Urtól, Isten ditsősegét szeretö, reám egj szora ki áradot szerelme, es Uri gratiaja, || mellyet életem fottáig Istenem után rész szerint köszőnők a Mlgs Urnak:  || 
Peregr1. 167.	1724-02-08	1724			Zágoni Gábor	Teleki Sándor	peregrinus	 El nem feletkeztem az Gróffnak parantsolattjárol,  || melj szerent meg parantsolta  [[vala ]]  el jövetelemkor,  || hogj leveleim által a Gróffot tudositanám;  || 
Peregr1. 167.	1724-02-08	1724			Zágoni Gábor	Teleki Sándor	peregrinus	 Meg parantsolta  [[vala ]]  a Gróff azt is  || hogj itten valakiknek esmeretségiben juttatnam;  || en környöl nézvén, és már rés@ szerent meg is esmerven az itt valo embereket, kivántam a Gróffot egj Joh. Jacobus Scheuchzerus nevű Medicinae és Matheseos Professornak esmeretsegiben hozni,  || ki@ is igen nagj experientiaju és tudományu ember,  || és tart Literale commertiumot igen sok fele Nemzetbeli emberekkel,  || vulgo egesz Helvetia Compendiumanak tartatik.  || 
Peregr1. 170.	1727-04-07	1727			Huszti András	Teleki Sándor	peregrinus	 Alázatoson recommendalom magamat a' Mgos Gróff Úrnak tovább való kegjes Úri gratiájában  || és egyszersmind emlékeztetem a' Mgos Gróff Urat arra@ is,  || hogy az el mult őszszel Kolosvárt létiben én számomra igért  || és rendelt vólt a' Mgs Gróff Úr egy hordó Czelnai bort,  || de kezemhez nem vehettem  [[vala;  ||]]   
Peregr1. 177.	1740-03-24	1740			Técsi Dániel	Teleki Sándor	peregrinus	 Itt valo subsistentiámnak is némű némű Subsidiarius Succursusa még {\!lat!in statu quo} az a' Teleki Ádám Urtól Berlinben allaborált Beneficiumotska,  || mellyről tavaly a' Mlgs Gróf Urnak@ is emlékeztem  [[vala.  ||]]   
Peregr1. 177.	1740-03-24	1740			Técsi Dániel	Teleki Sándor	peregrinus	mert || a melly Leveleket tavaly, abban a' fel háborodott, zűr zavaros, és nem csak egy szinű őszve halmozott nehézségekkel kűszkődő időben egyczer 's mászszor némellyek kőzűllűnk onnan  ||ahol vettenek is, || tőbbire az Haza viszontagságirol csak {\!lat!generalibus verbis} voltanak conformáltatva,  || mivel hogy minden Leveleket a' Postán fel is bontogatnak  [[vala,  ||]]   és a Bőlcs Salamon mondása szerint:  || Mikor az idők gonoszok  || az okos ember halgat.  || 
Svetk. 2.	1538-07-07	1538			Batthyány Ferencné Svetkovics Katalin	Batthyány Kristóf	nemes	 azt hizem  || hog en Megh Jrtam  [[wala ]]  Neked.  || wram ew maga sem tutta  || hog ellien hirtelen fel kelleŭt wolna Mennÿe  || hanem onnan semthe rol Jra az vtan  || hog el kel Mennÿ.  || 
Svetk. 2.	1538-07-07	1538			Batthyány Ferencné Svetkovics Katalin	Batthyány Kristóf	nemes	 en@ is Jzentem  [[Vala ]]  Nekÿ az ert  || mierth hog kar volna ollÿan tudos embernek el wezni.  || teneked kedigh Mestered wolt,  || 
Svetk. 2.	1538-07-07	1538			Batthyány Ferencné Svetkovics Katalin	Batthyány Kristóf	nemes	 Nekelos papnak Jrtam  [[wala ]]  eg lewelet.  || Az erth erthe ligh  || hog ennekem walazt tegen arra  || Mit Jrtam Nekẏ  || 
Svetk. 3.	1538-07-11	1538			Batthyány Ferencné Svetkovics Katalin	Batthyány Kristóf	nemes	 Megh ertettem !lewelede  || kit ennekem Magiarwl Jrtal  [[wala,  ||]]   kit kedigh deakul Jrtal  || arra wram walazt teút.  || 
Svetk. 6.	1542-02-02	1542			Batthyány Ferencné Svetkovics Katalin	Batthyány Kristóf	nemes	 Elewzerth azth Jrtha  [[wala  ||]]   hogh megh Zombathra kwlgÿem oda,  || de A@ masthonÿ lewelebe azth hatha  || hogh ezennel M(nden kesedelem@ nelkwl elkwlgÿem  || 
Svetk. 7.	1547-03-31	1547			Batthyány Ferencné Svetkovics Katalin	Nádasdy Tamás	nemes	 Khertt  [[wala ]]  azonẏom ew khelme  || hogẏ az ew kegẏelme ewchenek walamẏ orwossagott adẏak hwrottrol  || 
Svetk. 64.	1567-05-29	1567			Batthyány Ferencné Svetkovics Katalin	Batthyány Boldizsár	nemes	 Ne hÿgÿ akar kÿ szawanak,  || Mertt Mastan@ ÿs Eremest megh teer  [[vala ]]  mÿnd Jarton .k.  || de Nem Bochathatam,  ||de || mÿhelen megh Jewÿnk  ||Mÿnd Jarthon hozzad Bochatom. || 
Svetk. 84.	1568-05-07	1568			Batthyány Ferencné Svetkovics Katalin	Batthyány Boldizsár	nemes	 {\!lat!Magnifice domine et tanquam filj nobis obseruande, Salutem et nostri Commendationem,} || Megh hozak az ke\ed Lewelet,  || kÿbwl megh Ertettem  || hogj aszonÿom Menÿem kÿnÿeben wagÿon,  || es anÿra megh gyogywlt  || hogÿ ke\edel egywt Eot,  || kÿt Bÿzon zÿwem zerent Eremest akarom  || es hallom,  || Mert en chÿak azert Jrtam  [[wala ]]  ke\nek,  ||hogÿ || ha ol Betegseghe wagÿon  ||hoza menÿek, || megh lassam ||es || mÿbwl Twttam wolna  ||Tanachyot@ es agÿak Nekÿ, || 
Svetk. 84.	1568-05-07	1568			Batthyány Ferencné Svetkovics Katalin	Batthyány Boldizsár	nemes	 Toaba ke\ed Jrt  [[wala } nekem egÿ Lewelet az ke\ed Anÿa dolga felwl,  || azert En kwͤldettem {wala ]] az ke\ed Anÿahoz, kett zolgamat Bagodÿ Andrast Es Benedek deÿakot,  || kÿk altal Jzentem {wala }Nekÿ Mÿnden dolgok felẅl,  ||wgÿ, hogÿ || ha magat ol Modon tarchÿa  || Es Tetowa kaptalamokban howa Nem Bwdosÿk  ||Jo okal es modal ke\ed kez Nekÿ Enghednÿ az Barÿ Jozagot, || 
Svetk. 84.	1568-05-07	1568			Batthyány Ferencné Svetkovics Katalin	Batthyány Boldizsár	nemes	 kÿknek megh@ es hattam  [[wala  ||]]  hogÿ || walamÿ walazt tezen Jewetekben  ||ke\ed hoz terÿenek || es ke\nek Mongyak megh,  ||de || mÿert hogÿ ke\ednek wͤ felseghehoz Sÿetseghel, kellet wolt el Mennÿ,  ||ke\edet ott hon Nem Talalhattak || es az kewetsegrwl walo wallazt tetelt ke\nek megh Nem Monthattak wolt,  || hanem Jm Jsmegh Jrt Nekem Ezen dologrwl egÿ Lewelet  || kyt Jm ke\nek Ez en Lewelembe Be koͤtwe kẅldettē  || de wͤ altalok sem tet egeb walazt  || a mÿnt Megh Ertÿ ke\ed Ez Lewelbwl  || mÿkeppen Nekem kenÿregh  || 
Svetk. 84.	1568-05-07	1568			Batthyány Ferencné Svetkovics Katalin	Batthyány Boldizsár	nemes	 Ezt@ es Jollehet meghes megh Jrt  [[wala ]]  ke\nek  || hogÿ hazamba Jllÿen dologh tertÿnt  || hogÿ horwat mÿklous leanÿan Raÿta koͤlt  || de mÿndyarast alla wÿttettem  || megh Jnghen sem Volt Raÿta,  || es Ezert@ es Nem kÿwannam egÿ Barathomhoz@ es Mentemet  || legh felÿeb kedigh attÿamfyahoz,  || hanem wagyok Nagÿ felelembe  || chyak warom  || ha walakyn Masson kel  || Jngen sem Twdom  || !Me@ ek,  || 
Svetk. 87.	1568-05-13	1568			Batthyány Ferencné Svetkovics Katalin	Batthyány Kristóf	nemes	 legÿen istennek hala  || Mÿ mÿnd Nÿaÿan Jo Egessegbe Vagÿwnk  || chak hogj Jm Ez el Mwlt Napokban az pestÿs kezdett  [[vala ]]  Bennwnkett Rettegetnÿ,  ||de || legÿen istennek Nagÿ hala  ||Megh choͤndeszedek, || 
Svetk. 87.	1568-05-13	1568			Batthyány Ferencné Svetkovics Katalin	Batthyány Kristóf	nemes	Boldÿsar Vram fel Ment || chaszar wͤ felsege hÿwatta  ||Bechbe, || ozt@ ÿs Jrta  [[vala } Ez Napokban  || Az Menÿre ẅnekÿ Erthenÿ attak  || hogj {\!lat! Prima Junÿ]]  Pragaba fel Megÿen.  || 
Svetk. 94.	1568-07-10	1568			Batthyány Ferencné Svetkovics Katalin	Batthyány Boldizsár	nemes	 Jm kẅldett  [[vala ]]  En hozzam orszagne aszonÿ  || Es lewelebe panaszolkodÿk  || hogÿ Nÿnchen semmÿ dolgaÿba semmÿ gÿamola sem segethöÿe,  || 
Svetk. 125.	1569-02-19	1569			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Azerth En Mjndjarth pernezẏ Andrasth es delÿ Mjhalth kwldettē  [[wala } az k: at̕t̕ÿahoz  || kjknek thanwsagoth attam {wala  ||]]  hog mjbe Jarÿanak,  || 
Svetk. 127.	1569-02-28	1569			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Toabba el kẅlthem  [[Vala ]]  az .k. attÿahoz,  || Az Mÿnemö Valazt thett  || Jm kēnek oda kwͤlthem,  ||de || Az Menÿre En az ẅ .k. leweleböl Erthem  ||Nem Anÿra haragzÿk .k. || mÿnt .k. Velthe  || 
Svetk. 137.	1569-05-12	1569			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Thowabba the keg: kerth  [[wala ]]  en thwlem fenofaat Arkwsnak waloth,  || Azert Lencz kelementh Ma kw Boczjattam  ||az faat || hogj megh Mwtassa az keg: Embere==nek  ||hogÿ hol kell waghnẏ, || 
Svetk. 138.	1569-05-15	1569			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Azertt Jo vram Es Jo fÿam Jmmaron lassad  || mÿtt kellÿen Ebboͤl chelekedned,  || Mertt azt Jsten twggÿa  || hogÿ szÿwem szerent akarom  [[vala  ||}  hogÿ ha veghez me= hett {vala ]] Echer Ez dologh,  || Mertt En Jmmar szÿnthe Megh vntam.  || 
Svetk. 149.	1569-08-13	1569			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Eremesth meg Ertenē  || mjnth wagjon the k:  || merth hallott  [[wala  ||]]   hog the k: Rohonczra Menth volna Mwlathnÿ  || Masth penig Nemeth gjvrko Jewth Beczbwl  || es Rohonczjon wolth  || w̋ azt mongja  || hog the k: oth Nem wolth masthanaban,  || 
Svetk. 149.	1569-08-13	1569			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Thowaba pernezj Andras Jde Jewth  [[wala ]]  hozzam  || es monda Ennekem  || hog ẅ nekj teczenek  || hog gjles@ kezben Awag wthanna hjnnaja the k: ala kwbjnj kristofoth  || es meg lathathnaja k: az leweleket vele  || 
Svetk. 184.	1570-04-29	1570			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Az Mÿnt az Mÿ akarathwnkat keg: ell wegeztek wolth chÿorom Janos dolga feleől,  || Jm Zinthe Masth akarok  [[wala ]]  keg: kw̋ldenÿ wgian azon dologerth,  || hogÿ En@ ÿs holnap akartam ell kwldenÿ Nepemeth,  || hogÿ te keg: az te keg: Emberÿth akarta ell kẅldenÿ  || 
Svetk. 185.	1570-05-14	1570			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Toabba: hattok  [[vala ]]  Bartha Marto= nak  || hogÿ valamÿ Bwzat zerzett volna penzwn= kertt oda affele  || ha valahol Talalna,  || 
Svetk. 190.	1570-06-09	1570			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Toabba, itt Nalwnk valanak Ez Napokba az mÿ Jobbagÿnk Ennÿngÿek horhÿak Es Töb falwkbol@ ÿs  || kÿk altal Jzentek az Vgal Tartomanÿbelÿek  || kenÿergottenek@ ÿs,  || melÿ dologh felöl Ennek Elötte@ ÿs Jrtam  [[Vala ]]  kēdnek,  || mÿwel hogÿ magÿar Balent kezetewl Es Ensegetewl megh szabadetanoÿok,  || Es Ne= kẅnk Eremest zolgalnanak, mÿnt Termeszet szerent Valo földes Vroknak.  || 
Svetk. 190.	1570-06-09	1570			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Toabba, Jrtam  [[Vala ]]  kēdnek Jm Ez el Mwlt Napokban az mÿ zolgank fÿa felöl Magÿar Sebestÿen fÿa felöl,  || hogÿ .k. hozza vennÿe,  || 
Svetk. 190.	1570-06-09	1570			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	Toabba, kẅlthem  [[Vala ]]  Nem Regenten Bechbe fÿlepp drw= molÿnak harmÿcz keett forenthott, az hordo Borertt, || kÿwel gardinalisnak Tartoztam volna,  ||penzẅl || 
Szépír1. p. 616-617	1604	1604			Melda Györgyné	Sárosi Márton	nemes	 Azzoniom az kgmd Annia felől azt irhatom kgmdk  || hogj Husuet előt egj hettel  [[uala ]]  it nalam,  || 
Szépír2. p. 331-332.	1637-07-31	1637			Miskolczi Csulyak István	Lórántffy Zsuzsanna	nemes	 alazatos supplicatiom altal illien nag’ szűksegemben kelletet Nagodot erröl tudositanom:  ||hog || mikoron az idvezűlt Suri Mihaly Uram halala utan keserves özvegsegre jutottam  [[vala,  ||]]  mingiart több volt azzal ujult keserűsegem: || mert semmi hailekom nem volt,  || holot, fejemet le haithattam volna.  || 
Szépír2. p. 331.	1637-03-23	1637			Miskolczi Csulyak István	Vass Mihály	nemes	Mely Scholaban valo sovargast el unvan, || hogi bizonios functioban lehetne elete,  ||minapiban talalt  [[vala ]]  megh, || es instalt  || hogy Predikatorsagra promovealjam.  || 
Szépír7. p. 471-472.	1619-11	1619			Hajnal Mátyás	Bethlen Gábor	nemes	 Eztendeie leszen Fölseges Vram  ||hogi Fölsegednek Comiatirul, Palatinus Vram ö Nagysaga Vduarabol, || kinel en azuta lakozom,  ||az Fölseged iambor szolgaiatul || ki akor köuetsegben iöt  [[uala ]]  ö Nagysagahoz,  ||egi alazatos Supplicatiot küldöttem uolt; köniöröguen azon Felsegednek || hogj az mi Nagiszombati Collegiomunkat Fölseged@ is az Istentűl uet sok szep !gazdagsabol, az mj Szerzetünkbeli emberekhez ualo io indulattiaert megh segitene.  || 
Szépír7. p. 472	1633-02-21	1633			Hajnal Mátyás	Batthyány Ádám	nemes	 E mellet azt@ is akaram alazatossan Nagysagodnak eseben iutatnom,  ||hogy || az minemü gabnat igert  [[vala ]]  Nagysagod, Beczben leteben, az Domus Professaban lakozo Patereknek,  ||en ream tekintne, || hogy ö kegyelmek ott !tatartottanak  || míg beteg uoltam,  || ha Nagysagod meg küldene,  || Istentül uenne iutalmat Nagysagod.  || 
Szépír9. p. 735	1660-05-05	1660			Keglevich Miklós	Czobor Éva	nemes	 hanem immar el indulok,  || megh beszelem niaualiamat,  || Diananak mondok.  || [[ Vala ]]  nekem egi kegiesem,  || megh feletkezek rolam szerelmesem,  || megh iridle gonosz szerenche,  || el szola tülem,  || mint hamis irigie,  || nem jutok en mar annak eszeben,  || se az en Evichkamnak sziveben,  || 
Szépír9. p. 735	1660-05-05	1660			Keglevich Miklós	Czobor Éva	nemes	 Edes szerelmes Hugoczkam honnet illy idegensegh,  || enni idötül fogvast, egy betüchkejit sem latvan kegyelmednek,  || bizoni nem kichin !igegensegh,  || holot nem e  [[vala ]]  az fogadas,  || 
Tel. 1.	1586-12-23	1586			Telegdy Mihály	Ghéczy János	nemes	 De azmiertt neuezeteőskeppen engeőmet annyre büntetétth,  || tudni illik az Bekes Gaspar Erdelre !ual hadaban hogy en@ is otth uoltam,  || hiuom az igaz Istent tanú bizonsagull,  || es tamaztottam egnehanzor keőnyeőrgeseőm altall ű magara az meőgh holtt kiralra ű feőlsegere,  || ki mindeön praktikaiokat azoknak erteőtte,  || vegere meőnt  || es tutta,  || hogy ennekeőm soha Bekeőssell ez dologboll, seőmmi praktikam ertelmem nem uoltt,  || hanem || hogy ez keues ideki ualo jozagom Latni jeőttem  [[uala,  ||}  meőllyett ezt@ is az ű engeődelmebeőll weőttem {uala,  ||]]  es akkor@ is ű hireuell Jűttem {uala }kj,  || 
Tel. 2.	1588-10-20	1588			Telegdy Pál	Várday Kata	nemes	 Jo lehet || hogj nem akartam adig irnj,  || mig az en leuelemre ualaßodat nem latom  [[uala  ||} de || mjuelhogj az melj leuelet az hugom leueljben kótue neked irtam,  || es az mj ßolganktul Nagj farkastul,  || kj ez napokban ot nalatok@ is uolt  || kűltem uolt,  || kezetekben meg ez ideig nem yutot  || yol tudom,  || mert az Szakolj Miklos sógor Vram leueljben dugtam {uala ]] az hugom leuelit,  || hogj inkab el ne hullianak egjmastul,  || uiluen aßt  || hogj mjnd egiűt legietek.  || kj || tudom immar  || edig kezetekhez kólt,  ||Azirt || ha ennekem arra ualaßt nem tißeß  ||meg lad || hogj oljkor nem telliesitem en@ is be kirisedet,  || oljkor yutatom eßedben,  || hogj ingien sem hinnid  || akor meg mondom oszton  || hogj ezirt legien az.  || 
Tel. 4.	1588-11-24	1588			Telegdy Pál	Várday Kata	nemes	 az mint meg irtam  [[uala  ||]]   azirt Szent Andras nap elót harmad uagj negied napal oda megiek,  || de ugj  || hogj Im egjüt meg meg probalo  || ha ot az pinznek kőnieben ßerit tehetem  || yo, || hahol nem  || tahat kitelen leßek !ad oda menisre,  || 
Tel. 5.	1588-11-?	1588			Telegdy Pál	Várday Kata	nemes	 Bizonj nem birya az Jambor  || az mint meg montam  [[uala  ||}  ha el kerülhetem Tasra, Deuecherre,  ||kirül || ha Isten ßembe yutat egjmasal  ||bűuóben szoli{\!unk]] ok felöle. || 
Tel. 9.	1589-08-?	1589			Telegdy Pál	Várday Kata	nemes	 Touaba uilem  [[uala ]]  aßt  || hogj ez napokban egjüt lehessünk,  || halhassunk, || de az ßerenche ugj hoßta  || az mint eßembe uettem  || hogj meg nem lehet,  || De Isten kegielmessigjböl talam róuid nap haza mehetünk,  || ha egisigben leßünk,  || de ugj meg aradot az uir benniünk  || hogj tórók fü rab !nektíl ugian nem akarunk haza mennj,  || ha Isten hoza segit.  || kit engegien ü felsige.  || 
Tel. 11.	1589-07-16	1589			Telegdy Pál	Várday Kata	nemes	 kit ha Isten ü ßent felsige meg enged  [[uala,  ||]]   Urammal ű klmjüel egietemben akartunk Ngodhoz mennj,  || es Ndat meg latagatnj,  || myrthogj Vram ü klme ismeretes, meg ez ideig nem uolt Ndal  || nagj ßiue ßerint kjuanta Ndat latnj, es Nadal ismerkednj.  || kit ü ßent felsege talam róuid nap@ is meg enged wnünk.  || 
Tel. 11.	1589-07-16	1589			Telegdy Pál	Várday Kata	nemes	 Niluan uagion  || tudom Nnal,  || myrthogj tudom  || Ngod akaratiabol chelekeßik az Ngod embery@ s,  || Hogj azon uadnak,  ||hogj || az kj keues yoßagot ßegin meg holt bodog emlekezetü {\!Batiam Vram }Vgnot Vram el uet  [[uala ]]  tülünk,  || es azutan sok farachaggal kólchigel töruiniel vißa uett Szakolj Vram,  ||hogj el foglalliak tülünk, || melj Nod igjekezeten es ßandikan, nem gióßtünk,  || es nem giózünk@ is eleget chodalkoznj,  || haluan es ertuen az Ngod hozank ualo yo akaratiat, es egiebek elót felólünk ualo yo emlekezetit  || melyben ennekem fükipen eleytül foguan nagj bizodalmom uolt,  || 
Tel. 16.	1590-?-?	1590			Telegdy Pál	Várday Kata	nemes	 Nem tudom bizonioson meg irnj  || mikorra mehetek haza,  ||De || ha Isten bikiuel meg tart  ||ez jóuó heten || ha eleb nem@ is Vasarnapra haza mehetek,  || Mert az egiß hiten nem gjözük  [[uala ]]  el uigeßnj chak az Joßag oßtasat@ is. Es az batiam sok külómb fele izengetesit,  || 
Tel. 20.	1592-02-péntek	1592			Telegdy Pál	Várday Kata	nemes	 Ma ugjmjnt chótórtókón el nem bochata az Vr,  || Pjnteken regel akar  [[uala ]]  el bochatanj.  || 
Tel. 22.	1593-10-szombat	1593			Telegdy Pál	Várday Kata	nemes	 remilljük@  [[uala  ||]]   hogj haza bochason bennünket,  || de ßórnjen harakßik  || az kj kjrezjk haza tüle,  || 
Tel. 23.	1593-10-hétfő	1593			Telegdy Pál	Várday Kata	nemes	 Banchj Janost külte  [[uala ]]  ma az Vr közjnkben,  || 
Tel. 26.	1593-11-14	1593			Telegdy Pál	Csapy Kristóf	nemes	 talam ugjan nem esik  [[uala } jol dolga  || ha az fekete fegjueresek meg nem lóuóldózik {uala,  ||]]  
Tel. 29.	1594-03-péntek	1594			Telegdy Pál	Várday Kata	nemes	 Ma dilutan az nagj heuerist el unuan hoza indultam  [[uala  ||]]   azonban Deuecheren küül talalam Góncól Isuant leuelekel,  || 
Tel. 31.	1594-03-12	1594			Telegdy Pál	Várday Kata	nemes	 el órültünk  [[uala  ||]]   hogj immar nem kel az gonoß uton oda faradnunk,  || 
Tel. 32.	1594-04-06	1594			Telegdy Pál	Várday Kata	nemes	 Az it@ ualo allapat felól aßt irhatom,  || hogj {\!hetfün }tegnap Mohjba {\!gyüle }mentünk  [[uala ]]  az Vral  || 
Tel. 32.	1594-04-06	1594			Telegdy Pál	Várday Kata	nemes	 órómóst hallom  [[uala  ||]]   az ßeginj lejankam mint jara az himlóuel.  || 
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 oka ez  || hogj ertettük  [[uala  ||]]   hogj küül meg segjtik,  || aßt uartuk,  || 
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 meg@ is segjtek  || mert ez@ elmult Zombaton jóue ide az Begler Bek, es Budaj Passa, hat uag het bekel büsegesen  || az Tómós uari had@ is uelek  [[uala  ||]]   uoltak tizenket ezeren mjnd  || 
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 annak@ is talam nem uolt zaz gjalogja  || mjnd louas tórók  [[uala,  ||]]   
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 Masnap ugjmint Vasarnap{\!on} mjnt egj het uagj niolc orakor tajban regel el indulanak azon az uton uißa,  || az kin jóttek  [[uala,  ||]]   
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 Az Zagjuan altal keljnk,  || ki noha milj  [[uala,  ||]]   de aual sem gondolank.  || 
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 Egj Tura neuü Falunal jol !egj kózeletóttük  [[uala ]]  üket,  ||de || <myrthogj sok saron uizen, hjdon, es gaton kelletek nekünk@ is altal kelnünk,  || mig altal kelenk>  ||ük@ is annit haladanak, || hogi az sik mezóben alig lattuk üket.  || 
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 Az Vr Bathori Istuan  [[{\!Humonnaj Istuan }uala ]]  elótte az !Elelól Jaronak,  || 
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 {\!kjne mjnt egj }louag gjalog ót ezer ha uolt  || jolehet az Zine az gjalognak nem uolt uelünk,  || hanem az sancban hattuk  [[uala.  ||]]   
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 Vtannunk Segjtó seregben Forgach Simon  [[uala  ||]]   
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 {\!kózep aran }ót seregeket aranzottuk  || hogj  [[uala  ||]]   
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 az kózepsó sereg inkab mjnd feir lobogos  [[uala  ||]]   
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 azok melles felül rajtok az Giemliak igen ßip seregel,  || mjnd zóld lobogojok  [[uala,  ||]]   
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 az feir had hata meget allot egj nagj sereg  || kj derek seregjek  [[uala.  ||]]   
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 Igen meleg üdó  [[uala  ||}  derikkipen koran sem üßtük üket egj milj fóldig@ is,  ||az kj leg touab uolt@ is üzóben || kj chak keues {uala,  ||]] egj milj foldnel nem uolt sokal touab. || 
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 Az tórók fejeket az kjralj kjpe satorahoz hordak masnap,  || kj olj rakas  [[uala,  ||]]  hogj || <az kj nem latta>  ||talam el nem hißj, || 
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 {\!zaßlo }Az Sancban fel rakatta  [[uala } az kjralj kjpe üket, az Zaßlokat@ is  || kjt {\!3o. ]] harmincnak zamlaltak akor,  || 
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 Banfj Sigmondot {\!ugj }halua talaltak az harc heljen  || rut uagdalasok ualanak az fejn,  || es kezin  || egjnihanj uya@ is ßakat  [[uala ]]  el,  || 
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 Tegnap irt uolt az Budaj Passa egj leuelet ide az Hatuanjaknak  || kit be@ is hoßtak  [[uala ]]  nekjk  || mert mot@ is ki@ s be jarnak az Zagjua kapujan  || 
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 Ű felsigjnek bar gongja uolna rejank,  || akar chak az ezer fegjuerest küldj  [[uala ]]  kózenk,  || 
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 Immar meg irtam  [[uala ]]  ez leuelet  || hogj juta góncól Istuan,  || 
Tel. 37.	1594-05-19	1594			Telegdy Pál	Várday Kata	nemes	az en nagj hoßu leuelemre || meljet neked irtam  [[uala,  ||]]  egj cedula ualaßt sem tül, || 
Tel. 39.	1589-07	1589			Telegdy János	Telegdy Pál	nemes	 Ma zjnte ebillem  [[wala  ||]]   hogj megh Juta Korosi az homonnaj Istuan walazaual  || 
Tel. 40.	1589	1589			Telegdy János	Telegdy Pál	nemes	Annak felette || mikor· ott@ fen perle benneonket chjazar az pinzjrt  ||Im annak@ is toruinben kolt leueljt oda kultem kegj || akkor@ is az arulo zokoli semmj gongiokat nem uiselte  || hanem my busultunk mjatta·  || hogj megh eskuttunk  [[uala ]]  az kaptalambann@ is  || kjrul leueleth attunk  || 
Tel. 42.	1589-péntek	1589			Telegdy János	Telegdy Pál	nemes	 Oromest az borsot@ is el kuldom  [[uala  ||]]   de nem uihetek most el,  || hanem mazzor ligyen az,  || 
Tel. 43.	1589	1589			Telegdy János	Telegdy Pál	nemes	 Ha Kamonaj Istuan otth nem leth uolna  || talam most ketto@ js fekwnnjk most halwa bennek.  || ennekem pegig annekul@ is elig keues zolgam  [[wala  ||]]   
Tel. 43.	1589	1589			Telegdy János	Telegdy Pál	nemes	 Immar ezzel az deakal el uezodom  [[wala  ||]]   
Tel. 43.	1589	1589			Telegdy János	Telegdy Pál	nemes	 Az Latarkaj Sindelhez ne bizzjk kegj  || mert az kenez itt  [[uala.  ||]]   de azt mongja  || hogj ha megh olety kegd@ is  || De im most zerit nem tehety,  || 
Tel. 44.	1589-vasárnap	1589			Telegdy János	Telegdy Pál	nemes	 Pinteken reggel Irtam uolt kegj egj leueleth  || hogj Kassara indultam  [[vala  ||]]   
Tel. 44.	1589-vasárnap	1589			Telegdy János	Telegdy Pál	nemes	 En@ is Kassara mentem  [[uala ]]  penteken reggel· az Generalishoz  || de hjaban Jarek  || mert az kapitan Sarost uagion  || 
Tel. 44.	1589-vasárnap	1589			Telegdy János	Telegdy Pál	nemes	 bizonj az unguari kouaczj Jo·  || az en ustj louamat@ is megh suttettem  [[uala ]]  uele.  || megh sebes az@ is  || 
Tel. 44.	1589-vasárnap	1589			Telegdy János	Telegdy Pál	nemes	 en ugjan Ide hiuattam  [[uala  ||]]   harum forintot attam nekj  || keth sajtotth  || 
